0,1,2,3,4,5,6,7,8,9,10
0.19921875,0.2415771484375,0.25830078125,0.261474609375,0.265869140625,0.267333984375,0.268310546875,0.26806640625,0.268310546875,0.268310546875,0.268310546875
0.1995849609375,0.228515625,0.2490234375,0.256103515625,0.260498046875,0.26123046875,0.26220703125,0.262451171875,0.2626953125,0.26318359375,0.263427734375
0.195556640625,0.232177734375,0.2474365234375,0.24755859375,0.2493896484375,0.252685546875,0.254638671875,0.256591796875,0.257568359375,0.25732421875,0.2568359375
0.1929931640625,0.2388916015625,0.2425537109375,0.254150390625,0.25634765625,0.2587890625,0.26025390625,0.259521484375,0.260498046875,0.260498046875,0.260498046875
0.203857421875,0.250732421875,0.260498046875,0.2607421875,0.260986328125,0.262451171875,0.263916015625,0.2626953125,0.262451171875,0.261962890625,0.26123046875
0.19775390625,0.23828125,0.251220703125,0.252197265625,0.252197265625,0.253662109375,0.255615234375,0.2568359375,0.25732421875,0.257568359375,0.25732421875
0.1953125,0.24365234375,0.251220703125,0.256103515625,0.260498046875,0.26025390625,0.260986328125,0.26123046875,0.2626953125,0.261474609375,0.26123046875
0.1988525390625,0.2371826171875,0.2493896484375,0.25537109375,0.256103515625,0.2587890625,0.260498046875,0.259765625,0.260009765625,0.260986328125,0.26123046875
0.1942138671875,0.2452392578125,0.255615234375,0.259033203125,0.265625,0.26318359375,0.26318359375,0.264892578125,0.263427734375,0.2646484375,0.26513671875
0.2008056640625,0.243896484375,0.25830078125,0.265380859375,0.26708984375,0.268798828125,0.26953125,0.2705078125,0.2705078125,0.27001953125,0.2705078125
0.1943359375,0.2440185546875,0.256103515625,0.2607421875,0.26513671875,0.26513671875,0.263427734375,0.265869140625,0.267578125,0.267578125,0.268310546875
0.1981201171875,0.24169921875,0.2568359375,0.26171875,0.264892578125,0.265869140625,0.263916015625,0.265869140625,0.265625,0.265380859375,0.265625
0.1978759765625,0.2388916015625,0.258056640625,0.264892578125,0.269775390625,0.2705078125,0.27099609375,0.271240234375,0.271484375,0.270751953125,0.270751953125
0.1971435546875,0.2393798828125,0.26171875,0.26953125,0.272216796875,0.27294921875,0.274169921875,0.27294921875,0.275634765625,0.27587890625,0.27685546875
0.1988525390625,0.2471923828125,0.259033203125,0.2626953125,0.265380859375,0.26806640625,0.267333984375,0.267822265625,0.267333984375,0.268310546875,0.26708984375
0.1993408203125,0.2469482421875,0.26123046875,0.26708984375,0.26953125,0.2724609375,0.27490234375,0.27587890625,0.275634765625,0.27587890625,0.275634765625
0.1973876953125,0.239013671875,0.2626953125,0.269287109375,0.272216796875,0.275146484375,0.274658203125,0.275634765625,0.275390625,0.27685546875,0.27783203125
0.1976318359375,0.2476806640625,0.268798828125,0.2734375,0.27294921875,0.27294921875,0.27197265625,0.27197265625,0.271728515625,0.27197265625,0.271484375
0.201904296875,0.249267578125,0.27099609375,0.275634765625,0.27880859375,0.28076171875,0.280517578125,0.280517578125,0.28125,0.28271484375,0.28271484375
0.2017822265625,0.251708984375,0.2705078125,0.275146484375,0.27783203125,0.2783203125,0.278564453125,0.2783203125,0.278076171875,0.27783203125,0.27783203125
0.2010498046875,0.24609375,0.2734375,0.27783203125,0.279296875,0.28076171875,0.280029296875,0.279541015625,0.27978515625,0.280029296875,0.279052734375
